Nombre de Publicación,Estado,Ciudad,Colonia,Avenida,Tipo de propiedad,Tipo de Operación,Condición del Inmueble,Precio,Precio por m2,Moneda,Número de recámaras,Número de baños completos,Número de m2,Unidad de medida,Link de la publicación,Foto de publicación,Real State Agency?,Latitud,Longitud,ID
Im Ultimo Remate En B Juarez Venta Depa En Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,GABRIEL MANCERA 1439,Departamento,Venta,Usado,1430106,20430.085714285713,MXN,2,1,70.0,m²,https://departamento.mercadolibre.com.mx/MLM-838755325-im-ultimo-remate-en-b-juarez-venta-depa-en-del-valle-_JM,http://http2.mlstatic.com/D_851240-MLM44064356418_112020-I.jpg,True,19.371983,-99.16789,MLM838755325
"Venta De Departamento En Col. Del Valle, Benito Juarez",Distrito Federal,Benito Juárez,Colonia Del Valle,Gabriel Mancera  1439,Departamento,Venta,Usado,1430106,20430.085714285713,MXN,2,2,70.0,m²,https://departamento.mercadolibre.com.mx/MLM-841522391-venta-de-departamento-en-col-del-valle-benito-juarez-_JM,http://mlm-s2-p.mlstatic.com/786902-MLM44124951656_112020-I.jpg,True,19.371983,-99.16789,MLM841522391
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Luz Saviñón 00,Departamento,Venta,Usado,1837087,20412.077777777777,MXN,1,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-808257245-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/662175-MLM43251173228_082020-I.jpg,True,19.378235,-99.177216,MLM808257245
Tg Departamento En Venta La Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,XOLA  415,Departamento,Venta,Usado,1837086,20412.066666666666,MXN,2,2,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-806633772-tg-departamento-en-venta-la-colonia-del-valle-centro-_JM,http://mlm-s1-p.mlstatic.com/724191-MLM43199123126_082020-I.jpg,True,19.397232,-99.166565,MLM806633772
"Mms7213 Venta De Departamento, Benito Juarez, Cdmx.",Distrito Federal,Benito Juárez,Colonia Del Valle,LUZ SAVIÑON 508,Departamento,Venta,Usado,1837086,20412.066666666666,MXN,3,2,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-884127234-mms7213-venta-de-departamento-benito-juarez-cdmx-_JM,http://http2.mlstatic.com/D_810356-MLM45076618839_032021-I.jpg,True,19.393164,-99.16805,MLM884127234
"Br Departamento En Venta En Luz Saviñon 508, Del Valle Centr",Distrito Federal,Benito Juárez,Colonia Del Valle,Luz Saviñon 508,Departamento,Venta,Usado,1837086,20412.066666666666,MXN,2,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-802558036-br-departamento-en-venta-en-luz-savinon-508-del-valle-centr-_JM,http://mlm-s1-p.mlstatic.com/926319-MLM43063164183_082020-I.jpg,True,19.393164,-99.16805,MLM802558036
Ram Casa En Venta Remate Bancario Colonia Del Valle Sur,Distrito Federal,Benito Juárez,Del Valle Sur,Martín Mendalde 00,Casa,Venta,Usado,6107032,20356.773333333334,MXN,4,2,300.0,m²,https://casa.mercadolibre.com.mx/MLM-874264133-ram-casa-en-venta-remate-bancario-colonia-del-valle-sur-_JM,http://http2.mlstatic.com/D_729829-MLM44861494989_022021-I.jpg,True,19.372328,-99.17002,MLM874264133
Remato Amplia Y Hermosa Casa En Col Del Valle Dh,Distrito Federal,Benito Juárez,Colonia Del Valle,MARTIN MENDALDE  0,Casa,Venta,Usado,5780000,20280.701754385966,MXN,4,3,285.0,m²,https://casa.mercadolibre.com.mx/MLM-879668350-remato-amplia-y-hermosa-casa-en-col-del-valle-dh-_JM,http://http2.mlstatic.com/D_808446-MLM45004666350_022021-I.jpg,True,19.382233,-99.16766,MLM879668350
"Departamento En Venta, Colonia Del Valle, Benito Juarez, Sby",Distrito Federal,Benito Juárez,Del Valle Centro,Parroquia 313,Departamento,Venta,Usado,1645000,20060.975609756097,MXN,2,1,82.0,m²,https://departamento.mercadolibre.com.mx/MLM-885984749-departamento-en-venta-colonia-del-valle-benito-juarez-sby-_JM,http://http2.mlstatic.com/D_782253-MLM45105699141_032021-I.jpg,True,19.37052,-99.1758,MLM885984749
Departamento En Venta Benito Juarez Acg09,Distrito Federal,Benito Juárez,Colonia Del Valle,PARROQUIA 313,Departamento,Venta,Usado,1645000,20060.975609756097,MXN,2,2,82.0,m²,https://departamento.mercadolibre.com.mx/MLM-889059597-departamento-en-venta-benito-juarez-acg09-_JM,http://mlm-s2-p.mlstatic.com/978703-MLM45173845300_032021-I.jpg,True,19.37048,-99.17583,MLM889059597
Casa De Remate En Ixcateopan Colonia Letran Valle,Distrito Federal,Benito Juárez,,,Casa,Venta,Nuevo,9000000,19565.217391304348,MXN,3,3,460.0,m²,https://casa.mercadolibre.com.mx/MLM-841556614-casa-de-remate-en-ixcateopan-colonia-letran-valle-_JM,http://http2.mlstatic.com/D_993267-MLM44126058298_112020-I.jpg,True,19.379406,-99.15914,MLM841556614
Tg Departamento En Venta En La Colonia Del Valle 2 Recamaras,Distrito Federal,Benito Juárez,Del Valle Sur,JUAN SANCHEZ AZCONA  1427,Departamento,Venta,Usado,1503443,19525.233766233767,MXN,2,1,77.0,m²,https://departamento.mercadolibre.com.mx/MLM-804587100-tg-departamento-en-venta-en-la-colonia-del-valle-2-recamaras-_JM,http://http2.mlstatic.com/D_668397-MLM43146950852_082020-I.jpg,True,19.376482,-99.164536,MLM804587100
Carl05 Venta De Departamento En Benito Juarez,Distrito Federal,Benito Juárez,Colonia Del Valle,Gabriel Mancera 1439,Casa,Venta,Usado,1518610,18982.625,MXN,2,1,80.0,m²,https://casa.mercadolibre.com.mx/MLM-886508733-carl05-venta-de-departamento-en-benito-juarez-_JM,http://http2.mlstatic.com/D_623614-MLM45117175804_032021-I.jpg,True,19.371983,-99.16789,MLM886508733
Tg Departamento En Venta La Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,LUZ SAVIÑON  508,Departamento,Venta,Usado,1837086,18939.03092783505,MXN,2,2,97.0,m²,https://departamento.mercadolibre.com.mx/MLM-806646533-tg-departamento-en-venta-la-colonia-del-valle-centro-_JM,http://mlm-s2-p.mlstatic.com/958504-MLM43199412852_082020-I.jpg,True,19.393164,-99.16805,MLM806646533
Remato Departamento En La Col Del Valle!! As,Distrito Federal,Benito Juárez,Colonia Del Valle,MORENA 317,Departamento,Venta,Usado,3285000,18771.428571428572,MXN,3,3,175.0,m²,https://departamento.mercadolibre.com.mx/MLM-884285542-remato-departamento-en-la-col-del-valle-as-_JM,http://http2.mlstatic.com/D_670940-MLM45080221985_032021-I.jpg,True,19.399017,-99.163376,MLM884285542
Depto En Venta Junto A Parque Delta Oportunidad De Remate Hb,Distrito Federal,Benito Juárez,Colonia Del Valle,MORENA 317,Departamento,Venta,Usado,3285000,18771.428571428572,MXN,3,3,175.0,m²,https://departamento.mercadolibre.com.mx/MLM-885587655-depto-en-venta-junto-a-parque-delta-oportunidad-de-remate-hb-_JM,http://http2.mlstatic.com/D_670940-MLM45080221985_032021-I.jpg,True,19.399017,-99.163376,MLM885587655
Jca- Departamento Remate Bancario Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Félix Cuevas 329,Departamento,Venta,not specified,2225000,18541.666666666668,MXN,3,1,120.0,m²,https://departamento.mercadolibre.com.mx/MLM-864850427-jca-departamento-remate-bancario-colonia-del-valle-_JM,http://http2.mlstatic.com/D_995487-MLM42544061341_072020-I.jpg,True,19.372538,-99.17472,MLM864850427
Departamento En Colonia Del Valle Benito Jaurez,Distrito Federal,Benito Juárez,Del Valle Sur,Juan Sanchez Azcona 1651,Departamento,Venta,Usado,1745000,18368.42105263158,MXN,2,1,95.0,m²,https://departamento.mercadolibre.com.mx/MLM-835239665-departamento-en-colonia-del-valle-benito-jaurez-_JM,http://mlm-s2-p.mlstatic.com/740170-MLM43985570212_112020-I.jpg,True,19.37108,-99.165794,MLM835239665
"Departamento En Venta, Colonia Del Valle, Benito Juarez, Sby",Distrito Federal,Benito Juárez,Del Valle Centro,Xola 415,Departamento,Venta,Usado,1435000,17937.5,MXN,2,1,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-885986990-departamento-en-venta-colonia-del-valle-benito-juarez-sby-_JM,http://mlm-s1-p.mlstatic.com/825209-MLM45105618516_032021-I.jpg,True,19.397232,-99.166565,MLM885986990
Departamento En Venta Benito Juarez Acg09,Distrito Federal,Benito Juárez,Colonia Del Valle,XOLA 415,Departamento,Venta,Usado,1435000,17937.5,MXN,2,1,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-889062811-departamento-en-venta-benito-juarez-acg09-_JM,http://http2.mlstatic.com/D_687271-MLM45173781083_032021-I.jpg,True,19.397232,-99.166565,MLM889062811
Tg Venta De Departamento En La Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Norte,MORENA  317,Departamento,Venta,Usado,3007416,17690.682352941178,MXN,3,2,170.0,m²,https://departamento.mercadolibre.com.mx/MLM-803841424-tg-venta-de-departamento-en-la-colonia-del-valle-_JM,http://http2.mlstatic.com/D_640990-MLM43124807447_082020-I.jpg,True,19.399017,-99.163376,MLM803841424
"Se Vende Increible Pent House, En Colonia Del Valle Barato",Distrito Federal,Benito Juárez,Del Valle Centro,EL RECREO 60,Departamento,Venta,Usado,3499984,17676.68686868687,MXN,3,2,198.0,m²,https://departamento.mercadolibre.com.mx/MLM-887489273-se-vende-increible-pent-house-en-colonia-del-valle-barato-_JM,http://mlm-s2-p.mlstatic.com/699485-MLM45141908103_032021-I.jpg,True,19.370186,-99.178406,MLM887489273
Fermus Departamento En Venta Colonia Del Valle Cdmx,Distrito Federal,Benito Juárez,Del Valle Centro,ADOLFO PRIETO 718,Departamento,Venta,Usado,1585000,17611.11111111111,MXN,3,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-884238640-fermus-departamento-en-venta-colonia-del-valle-cdmx-_JM,http://http2.mlstatic.com/D_931218-MLM45079725274_032021-I.jpg,True,19.39064,-99.167816,MLM884238640
Mlgs Venta De Departamento En Benito Juárez,Distrito Federal,Benito Juárez,Colonia Del Valle,ADOLFO PRIETO 718,Departamento,Venta,Usado,1585000,17611.11111111111,MXN,2,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-884077398-mlgs-venta-de-departamento-en-benito-juarez-_JM,http://mlm-s1-p.mlstatic.com/896107-MLM45075980246_032021-I.jpg,True,19.39064,-99.167816,MLM884077398
Tg Departamento En Venta En La Colonia Del Valle Sur,Distrito Federal,Benito Juárez,Del Valle Sur,PARROQUIA  313,Departamento,Venta,Usado,1143645,17594.53846153846,MXN,2,1,65.0,m²,https://departamento.mercadolibre.com.mx/MLM-806604527-tg-departamento-en-venta-en-la-colonia-del-valle-sur-_JM,http://http2.mlstatic.com/D_999431-MLM43198472677_082020-I.jpg,True,19.370586,-99.17575,MLM806604527
Departamento En Venta En La Colonia Del Valle Amx,Distrito Federal,Benito Juárez,Colonia Del Valle,EUGENIA 828,Departamento,Venta,Usado,1944000,17513.513513513513,MXN,3,1,111.0,m²,https://departamento.mercadolibre.com.mx/MLM-886009520-departamento-en-venta-en-la-colonia-del-valle-amx-_JM,http://http2.mlstatic.com/D_699203-MLM45106852504_032021-I.jpg,True,19.387007,-99.16471,MLM886009520
Dpartamento En Venta En Colonia Del Valle Amx,Distrito Federal,Benito Juárez,Colonia Del Valle,eugenia 828,Departamento,Venta,Usado,1944000,17513.513513513513,MXN,3,1,111.0,m²,https://departamento.mercadolibre.com.mx/MLM-886076757-dpartamento-en-venta-en-colonia-del-valle-amx-_JM,http://http2.mlstatic.com/D_773420-MLM45108897327_032021-I.jpg,True,19.387007,-99.16471,MLM886076757
Venta De Pent House  Remate Bancario  Colonia Del Valle Benito Juárez,Distrito Federal,Benito Juárez,,,Departamento,Venta,Nuevo,3500000,17500.0,MXN,3,2,200.0,m²,https://departamento.mercadolibre.com.mx/MLM-832789932-venta-de-pent-house-remate-bancario-colonia-del-valle-benito-juarez-_JM,http://http2.mlstatic.com/D_755084-MLM43910735769_102020-I.jpg,True,19.379406,-99.15914,MLM832789932
Tg Venta De Departamento En La Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Sur,RECREO  60,Departamento,Venta,Usado,3499985,17499.925,MXN,3,2,200.0,m²,https://departamento.mercadolibre.com.mx/MLM-804573532-tg-venta-de-departamento-en-la-colonia-del-valle-_JM,http://http2.mlstatic.com/D_840429-MLM43146729443_082020-I.jpg,True,19.370186,-99.178406,MLM804573532
 Departamento En Venta En Colonia Del Valle Sur Adtrlv79,Distrito Federal,Benito Juárez,,,Departamento,Venta,Nuevo,2850000,17484.662576687115,MXN,3,3,163.0,m²,https://departamento.mercadolibre.com.mx/MLM-827961872-departamento-en-venta-en-colonia-del-valle-sur-adtrlv79-_JM,http://mlm-s1-p.mlstatic.com/829774-MLM43747818561_102020-I.jpg,True,19.379406,-99.15914,MLM827961872
Estupendo Departamento De Lujo En Colonia Del Valle ,Distrito Federal,Benito Juárez,Colonia Del Valle,Nicolás San Juan 1548,Departamento,Venta,not specified,2850000,17484.662576687115,MXN,3,3,163.0,m²,https://departamento.mercadolibre.com.mx/MLM-887468188-estupendo-departamento-de-lujo-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/681333-MLM41823549236_052020-I.jpg,True,19.371664,-99.166046,MLM887468188
Mictlan10 Venta De Departamento Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Pitagoras  1145,Departamento,Venta,Usado,1555000,17277.777777777777,MXN,2,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-884197430-mictlan10-venta-de-departamento-colonia-del-valle-_JM,http://http2.mlstatic.com/D_879408-MLM45079116309_032021-I.jpg,True,19.379854,-99.16044,MLM884197430
Tg Departamento En Venta En La Colonia Del Valle 3 Recamaras,Distrito Federal,Benito Juárez,Del Valle Centro,EUGENIA  828,Departamento,Venta,Usado,1944000,17052.63157894737,MXN,3,2,114.0,m²,https://departamento.mercadolibre.com.mx/MLM-803792689-tg-departamento-en-venta-en-la-colonia-del-valle-3-recamaras-_JM,http://mlm-s2-p.mlstatic.com/780626-MLM43121928378_082020-I.jpg,True,19.387007,-99.16471,MLM803792689
Departamento - Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,C. Juan Sánchez Azcona,Departamento,Venta,Nuevo,1800000,16981.132075471698,MXN,3,2,106.0,m²,https://departamento.mercadolibre.com.mx/MLM-892643967-departamento-del-valle-_JM,http://http2.mlstatic.com/D_690304-MLM45244419059_032021-I.jpg,True,19.375124,-99.16467,MLM892643967
Departamento En Venta Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Gabriel Mancera,Departamento,Venta,Nuevo,5499272,16920.836923076924,MXN,1,2,325.0,m²,https://departamento.mercadolibre.com.mx/MLM-874661444-departamento-en-venta-colonia-del-valle-_JM,http://http2.mlstatic.com/D_613500-MLM44877390136_022021-I.jpg,True,19.384386,-99.164734,MLM874661444
Mictlan10 Venta Departamento Colonia Del Valle.,Distrito Federal,Benito Juárez,Del Valle Centro,Av Coyoacán  704,Departamento,Venta,Usado,1515000,16833.333333333332,MXN,2,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-886009906-mictlan10-venta-departamento-colonia-del-valle-_JM,http://http2.mlstatic.com/D_846794-MLM45106912207_032021-I.jpg,True,19.386951,-99.166954,MLM886009906
Jca- Casa Remate Bancario Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,Nicolás San Juan 00,Casa,Venta,not specified,1837087,16700.79090909091,MXN,4,2,110.0,m²,https://casa.mercadolibre.com.mx/MLM-864860388-jca-casa-remate-bancario-colonia-del-valle-centro-_JM,http://mlm-s1-p.mlstatic.com/985388-MLM42784742481_072020-I.jpg,True,19.382618,-99.16362,MLM864860388
Departamento En Venta Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Gabriel Mancera,Departamento,Venta,Nuevo,5417715,16669.89230769231,MXN,1,2,325.0,m²,https://departamento.mercadolibre.com.mx/MLM-874661434-departamento-en-venta-colonia-del-valle-_JM,http://http2.mlstatic.com/D_766146-MLM44877388897_022021-I.jpg,True,19.384386,-99.164734,MLM874661434
Excelente Oportunidad De Departamento En La Narvarte (jl),Distrito Federal,Benito Juárez,Colonia Del Valle,PALERMO  18,Departamento,Venta,Usado,1490316,16559.066666666666,MXN,2,2,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-887091888-excelente-oportunidad-de-departamento-en-la-narvarte-jl-_JM,http://mlm-s1-p.mlstatic.com/711820-MLM45130663337_032021-I.jpg,True,19.381975,-99.14066,MLM887091888
"Ea Departamento En Benito Juárez, Col. Del Valle, Parroquia",Distrito Federal,Benito Juárez,Colonia Del Valle,Parroquia 313,Departamento,Venta,Usado,1645000,16450.0,MXN,2,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-801048636-ea-departamento-en-benito-juarez-col-del-valle-parroquia-_JM,http://mlm-s1-p.mlstatic.com/978326-MLM43010482838_082020-I.jpg,True,19.370586,-99.17575,MLM801048636
Jca- Departamento Remate Bancario Colonia Del Valle Sur,Distrito Federal,Benito Juárez,Del Valle Sur,Parroquia 313,Departamento,Venta,not specified,1143646,16337.8,MXN,3,1,70.0,m²,https://departamento.mercadolibre.com.mx/MLM-864860340-jca-departamento-remate-bancario-colonia-del-valle-sur-_JM,http://mlm-s1-p.mlstatic.com/682607-MLM42785002603_072020-I.jpg,True,19.370586,-99.17575,MLM864860340
La Mejor Opción Si Buscas Departamento En Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Parroquia 313,Departamento,Venta,Usado,1143646,16337.8,MXN,2,1,70.0,m²,https://departamento.mercadolibre.com.mx/MLM-816939362-la-mejor-opcion-si-buscas-departamento-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/890015-MLM43455732830_092020-I.jpg,True,19.370586,-99.17575,MLM816939362
Hermoso Departamento De Dos Recamaras Col El Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,PARROQUIA 313,Departamento,Venta,Usado,1143645,16337.785714285714,MXN,2,1,70.0,m²,https://departamento.mercadolibre.com.mx/MLM-799845262-hermoso-departamento-de-dos-recamaras-col-el-valle-_JM,http://mlm-s1-p.mlstatic.com/700445-MLM42948450326_072020-I.jpg,True,19.370586,-99.17575,MLM799845262
Lb Remato Depto Colonia Del Valle Benito Juarez Cdmx,Distrito Federal,Benito Juárez,Del Valle Centro,Gabriel Mancera 1439,Departamento,Venta,Usado,1430106,15890.066666666668,MXN,3,1,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-838715144-lb-remato-depto-colonia-del-valle-benito-juarez-cdmx-_JM,http://http2.mlstatic.com/D_882884-MLM44063083489_112020-I.jpg,True,19.372004,-99.16796,MLM838715144
